"","game_pk","play_id","name","gd","ab_num","event","bat_team_id","fld_team_id","ev","la","dist","pull","brl","xban","xbad","hh","bip","v","pt","pn","ab","hit","is_1b","is_2b","is_3b","is_hr","so","bb"
"123","633615","480fe8ba-f9b0-420f-be39-91d45cf3385f","Meadows Austin,",2021-06-18,"3","single","139","136","98.7","1","58","Straightaway","0","0.423","1","1","1","82.3","SL","Slider","1","1","1","0","0","0","0","0"
"124","633615","dec1531e-fa89-47cd-a5e3-e42a9e46844d","Arozarena Randy,",2021-06-18,"2","strikeout","139","136","null","null","null","null","null","null","1","0","0","85.9","CH","Changeup","1","0","0","0","0","0","1","0"
"125","633615","201b02ba-4e86-424c-8626-ddbc9462e979","Margot Manuel,",2021-06-18,"1","single","139","136","97.0","10","244","Straightaway","0","0.757","1","1","1","93.6","FC","Cutter","1","1","1","0","0","0","0","0"
"126","633725","42f4db9a-3780-4d4a-97b2-e3af6999a8e6","Miller Owen,",2021-06-12,"60","strikeout","114","136","null","null","null","null","null","null","1","0","0","85.9","SL","Slider","1","0","0","0","0","0","1","0"
"127","633725","572ba3f4-a313-4700-bfe9-1d337c6921bc","Naylor Josh,",2021-06-12,"59","field_out","114","136","106.1","-8","17","Pull","0","0.282","1","1","1","82.0","SL","Slider","1","0","0","0","0","0","0","0"
"128","633725","5d2c653b-ea97-45bf-b6ab-82822b8cb88c","Chang Yu,",2021-06-12,"58","field_out","114","136","93.3","18","314","Straightaway","0","0.503","1","0","1","97.2","FF","4-Seam Fastball","1","0","0","0","0","0","0","0"
"129","633725","e01915bd-4634-4cca-852c-13d0b4315a71","Rosario Eddie,",2021-06-12,"53","field_out","114","136","85.3","-15","9","Opposite","0","0.095","1","0","1","91.0","FC","Cutter","1","0","0","0","0","0","0","0"
"130","633725","a87a6b29-a93b-4173-89c7-1c5a1a6d628b","Ramirez Harold,",2021-06-12,"52","single","114","136","108.9","6","175","Opposite","0","0.673","1","1","1","91.0","FC","Cutter","1","1","1","0","0","0","0","0"
"131","633725","db22b360-5e6a-4fc0-ae91-c59bd07b6a59","Ramirez Jose,",2021-06-12,"51","strikeout","114","136","null","null","null","null","null","null","1","0","0","90.8","FC","Cutter","1","0","0","0","0","0","1","0"
"132","633725","d466c18b-8cc9-404a-a3ae-a9a436768331","Rosario Amed,",2021-06-12,"50","field_out","114","136","105.7","-9","14","Pull","0","0.316","1","1","1","91.1","FC","Cutter","1","0","0","0","0","0","0","0"
"133","633725","112f368b-722d-4c67-8630-418758eaf9e1","Hernandez Cesar,",2021-06-12,"46","strikeout","114","136","null","null","null","null","null","null","1","0","0","96.6","FF","4-Seam Fastball","1","0","0","0","0","0","1","0"
"134","633725","8178f492-3fc5-4889-8423-cdf8adf92b7b","Rivera Rene,",2021-06-12,"45","field_out","114","136","101.8","-16","4","Pull","0","0.164","1","1","1","93.4","FC","Cutter","1","0","0","0","0","0","0","0"
"135","633725","837e8b2e-7e69-4103-b970-2f56ce917f11","Miller Owen,",2021-06-12,"44","field_out","114","136","94.5","-27","4","Straightaway","0","0.102","1","0","1","91.4","FC","Cutter","1","0","0","0","0","0","0","0"
"136","633725","080832bf-e00f-44fb-9f66-3357b9433fef","Naylor Josh,",2021-06-12,"38","strikeout","114","136","null","null","null","null","null","null","1","0","0","85.2","SL","Slider","1","0","0","0","0","0","1","0"
"137","633725","2a8857e5-e237-4dd4-ab16-11df2183d211","Chang Yu,",2021-06-12,"37","field_out","114","136","76.9","9","116","Pull","0","0.33","1","0","1","84.0","SL","Slider","1","0","0","0","0","0","0","0"
"138","633725","bbb9580c-ec51-4ab5-a1d4-97c816eb32f9","Rosario Eddie,",2021-06-12,"36","field_out","114","136","94.6","9","154","Opposite","0","0.65","1","0","1","91.8","FC","Cutter","1","0","0","0","0","0","0","0"
"139","633725","423ea104-4f90-42d2-acbc-1b2e2821e2b6","Ramirez Harold,",2021-06-12,"30","force_out","114","136","85.9","-40","2","Pull","0","0.076","1","0","1","93.1","FC","Cutter","1","0","0","0","0","0","0","0"
"140","633725","09e87897-f52c-4613-95f5-c2345324ee37","Ramirez Jose,",2021-06-12,"29","single","114","136","102.4","-18","7","Pull","0","0.17","1","1","1","93.7","FC","Cutter","1","1","1","0","0","0","0","0"
"141","633725","00b2a3d6-106e-4965-a034-d1deeb375b62","Rosario Amed,",2021-06-12,"28","strikeout","114","136","null","null","null","null","null","null","1","0","0","84.8","SL","Slider","1","0","0","0","0","0","1","0"
"142","633725","427cf8f7-0b7d-483f-b50d-e78640a534a6","Hernandez Cesar,",2021-06-12,"27","force_out","114","136","91.9","-15","8","Pull","0","0.143","1","0","1","87.3","CH","Changeup","1","0","0","0","0","0","0","0"
"143","633725","dbe53e67-5e66-41da-9dec-71d3cc1aee2f","Rivera Rene,",2021-06-12,"26","walk","114","136","null","null","null","null","null","null","0","0","0","90.6","FC","Cutter","0","0","0","0","0","0","0","1"
"144","633725","dffe3c7f-58c9-4b97-975b-2b2cb9b68c53","Miller Owen,",2021-06-12,"19","strikeout","114","136","null","null","null","null","null","null","1","0","0","98.2","FF","4-Seam Fastball","1","0","0","0","0","0","1","0"
"145","633725","4e2a4142-8c0b-46b4-b7af-818ba017bec9","Naylor Josh,",2021-06-12,"18","field_out","114","136","106.0","-27","4","Pull","0","0.095","1","1","1","91.9","FC","Cutter","1","0","0","0","0","0","0","0"
"146","633725","85b32a6a-725b-44db-b105-b4b63101172c","Chang Yu,",2021-06-12,"17","walk","114","136","null","null","null","null","null","null","0","0","0","85.0","SL","Slider","0","0","0","0","0","0","0","1"
"147","633725","cec59ce2-19f5-4658-8d22-d87de1cafa5b","Rosario Eddie,",2021-06-12,"16","field_out","114","136","92.2","23","307","Straightaway","0","0.177","1","0","1","81.6","SL","Slider","1","0","0","0","0","0","0","0"
"148","633725","e4a6346e-224e-45d7-82b3-ef2955a759c3","Ramirez Harold,",2021-06-12,"15","single","114","136","84.5","-41","1","Pull","0","0.091","1","0","1","91.9","FC","Cutter","1","1","1","0","0","0","0","0"
"149","633725","14183b95-46a7-4e7d-95f9-a56faf0ba7c3","Ramirez Jose,",2021-06-12,"10","grounded_into_double_play","114","136","90.2","-14","7","Pull","0","0.105","1","0","1","90.6","FC","Cutter","1","0","0","0","0","0","0","0"
"150","633725","4b261be6-6dc4-4af4-9929-388c593c21a1","Rosario Amed,",2021-06-12,"9","field_out","114","136","77.6","28","267","Straightaway","0","0.263","1","0","1","95.4","FF","4-Seam Fastball","1","0","0","0","0","0","0","0"
"151","633725","3c7d6289-ef8f-4762-88b3-f7d9882bfc81","Hernandez Cesar,",2021-06-12,"8","walk","114","136","null","null","null","null","null","null","0","0","0","91.7","FC","Cutter","0","0","0","0","0","0","0","1"
"152","633845","67a09932-2a64-417d-91c6-83fac8cdbcbe","Fletcher David,",2021-06-05,"38","single","108","136","94.7","-3","35","Straightaway","0","0.276","1","0","1","85.0","SL","Slider","1","1","1","0","0","0","0","0"
"153","633845","f546b969-00d9-400c-847c-dc7775a695f7","Ward Taylor,",2021-06-05,"37","single","108","136","104.1","14","246","Straightaway","0","0.767","1","1","1","84.2","SL","Slider","1","1","1","0","0","0","0","0"
"154","633845","5f9d2806-9df0-4da7-8aeb-0d58967d9eaa","Lagares Juan,",2021-06-05,"33","field_out","108","136","78.4","34","285","Opposite","0","0.067","1","0","1","87.3","CH","Changeup","1","0","0","0","0","0","0","0"
"155","633845","b6cd4235-b373-4fb5-be2d-7dfb6ab1ebf5","Walsh Jared,",2021-06-05,"32","field_out","108","136","67.8","14","142","Straightaway","0","0.433","1","0","1","96.1","FF","4-Seam Fastball","1","0","0","0","0","0","0","0"
"156","633845","dbbe1c5f-168b-4e5e-952d-25213306f1d7","Stassi Max,",2021-06-05,"31","home_run","108","136","101.9","28","417","Straightaway","1","0.77","1","1","1","93.3","FC","Cutter","1","1","0","0","0","1","0","0"
"157","633845","41bb2d7e-f82c-4883-bfe3-2b1365b371bd","Iglesias Jose,",2021-06-05,"30","strikeout","108","136","null","null","null","null","null","null","1","0","0","88.3","CH","Changeup","1","0","0","0","0","0","1","0"
"158","633845","dcfbde96-9062-4f00-81d4-0f094484294c","Rendon Anthony,",2021-06-05,"21","field_out","108","136","78.9","-1","37","Pull","0","0.136","1","0","1","87.3","CH","Changeup","1","0","0","0","0","0","0","0"
"159","633845","bd982562-09f6-4f9d-9f9f-7ae3ea4194ec","Ohtani Shohei,",2021-06-05,"20","strikeout","108","136","null","null","null","null","null","null","1","0","0","84.4","SL","Slider","1","0","0","0","0","0","1","0"
"160","633845","cfcb57b6-9d43-4b7d-ac17-7b4f2f23efb0","Upton Justin,",2021-06-05,"19","strikeout","108","136","null","null","null","null","null","null","1","0","0","88.9","CH","Changeup","1","0","0","0","0","0","1","0"
"161","633845","cb949559-624f-4d20-82ba-74d4792fdafc","Fletcher David,",2021-06-05,"15","field_out","108","136","80.0","44","243","Pull","0","0.037","1","0","1","83.3","SL","Slider","1","0","0","0","0","0","0","0"
"162","633845","bae33336-3ec1-4ea9-96f9-c7f522545de0","Ward Taylor,",2021-06-05,"14","strikeout","108","136","null","null","null","null","null","null","1","0","0","93.6","FC","Cutter","1","0","0","0","0","0","1","0"
"163","633845","e859716e-cf82-4f22-bb86-a0b3df850e67","Lagares Juan,",2021-06-05,"13","double","108","136","108.6","16","354","Straightaway","1","0.67","1","1","1","92.0","FC","Cutter","1","1","0","1","0","0","0","0"
"164","633845","97ce914e-0bed-4693-997e-345bbb4b27cb","Walsh Jared,",2021-06-05,"12","strikeout","108","136","null","null","null","null","null","null","1","0","0","84.6","SL","Slider","1","0","0","0","0","0","1","0"
"165","633845","27498796-09db-4f98-88d4-d7575a78c2a7","Stassi Max,",2021-06-05,"8","strikeout","108","136","null","null","null","null","null","null","1","0","0","85.3","SL","Slider","1","0","0","0","0","0","1","0"
"166","633845","5f5a261d-f9c8-428f-924f-027b2cd2be5a","Iglesias Jose,",2021-06-05,"7","strikeout","108","136","null","null","null","null","null","null","1","0","0","84.5","SL","Slider","1","0","0","0","0","0","1","0"
"167","633845","bf5ca715-104b-4acf-89ad-4038718ac2bb","Rendon Anthony,",2021-06-05,"6","single","108","136","97.5","14","226","Pull","0","0.847","1","1","1","83.4","SL","Slider","1","1","1","0","0","0","0","0"
"168","633845","f6b9e09d-3234-4243-bc94-d8037a538077","Ohtani Shohei,",2021-06-05,"5","home_run","108","136","112.5","21","436","Straightaway","1","1","1","1","1","94.3","FC","Cutter","1","1","0","0","0","1","0","0"
"169","633845","8bc8704f-2b53-432b-941b-1f387fb296f2","Upton Justin,",2021-06-05,"4","strikeout","108","136","null","null","null","null","null","null","1","0","0","86.7","SL","Slider","1","0","0","0","0","0","1","0"
"170","633968","0c8f22bc-ef34-41ad-8f9d-6e1cad5fd1c2","Lowe Nate,",2021-05-30,"52","walk","140","136","null","null","null","null","null","null","0","0","0","91.1","FC","Cutter","0","0","0","0","0","0","0","1"
"171","633968","deee680e-1fb1-4aa5-be95-721146a2b655","Davis Khris,",2021-05-30,"51","field_out","140","136","103.7","0","50","Pull","0","0.397","1","1","1","83.6","SL","Slider","1","0","0","0","0","0","0","0"
"172","633968","d82558bd-56b9-4c87-a26b-1c7286c59f47","Gallo Joey,",2021-05-30,"50","home_run","140","136","108.0","27","415","Straightaway","1","0.97","1","1","1","91.1","FC","Cutter","1","1","0","0","0","1","0","0"
"173","633968","c0c00ff3-1dd3-4d53-a4f3-587b97fba170","Garcia Adolis,",2021-05-30,"49","field_out","140","136","85.2","44","276","Opposite","0","0.007","1","0","1","87.3","CH","Changeup","1","0","0","0","0","0","0","0"
"174","633968","1cdce44e-e98b-43d1-9c99-1face6f8763e","Solak Nick,",2021-05-30,"48","single","140","136","90.9","18","267","Opposite","0","0.62","1","0","1","82.4","SL","Slider","1","1","1","0","0","0","0","0"
"175","633968","66d7baa1-b9b9-48e9-bed8-ee29f3f9b1a0","Kiner-Falefa Isiah,",2021-05-30,"43","strikeout","140","136","null","null","null","null","null","null","1","0","0","96.7","FF","4-Seam Fastball","1","0","0","0","0","0","1","0"
"176","633968","c44570b3-485e-4354-84d7-65074040fae8","Trevino Jose,",2021-05-30,"42","grounded_into_double_play","140","136","72.9","-37","3","Pull","0","0.048","1","0","1","85.8","CH","Changeup","1","0","0","0","0","0","0","0"
"177","633968","812c26b0-5c1b-428a-b37a-b3d4310cf8ca","Calhoun Willie,",2021-05-30,"41","single","140","136","103.6","-5","22","Pull","0","0.333","1","1","1","81.6","SL","Slider","1","1","1","0","0","0","0","0"
"178","633968","dbc5524f-0180-44ad-97cf-a5574f319218","Culberson Charlie,",2021-05-30,"36","field_out","140","136","81.5","58","187","Opposite","0","0.023","1","0","1","98.5","FF","4-Seam Fastball","1","0","0","0","0","0","0","0"
"179","633968","1890b472-62e4-4e36-aa0d-1340da550602","Lowe Nate,",2021-05-30,"35","strikeout","140","136","null","null","null","null","null","null","1","0","0","97.7","FF","4-Seam Fastball","1","0","0","0","0","0","1","0"
"180","633968","900ae11f-7afa-4976-9c8e-927f1fb57905","Davis Khris,",2021-05-30,"34","field_out","140","136","96.2","40","330","Straightaway","0","0.063","1","1","1","82.6","SL","Slider","1","0","0","0","0","0","0","0"
"181","633968","155e9db6-2685-4589-ab32-71ed4f8f5307","Gallo Joey,",2021-05-30,"28","field_out","140","136","80.2","3","54","Pull","0","0.262","1","0","1","81.6","SL","Slider","1","0","0","0","0","0","0","0"
"182","633968","d3e35628-657b-4d13-ba00-4e9f046fbc34","Garcia Adolis,",2021-05-30,"27","field_error","140","136","87.8","-7","13","Straightaway","0","0.146","1","0","1","92.6","FC","Cutter","1","0","0","0","0","0","0","0"
"183","633968","dabe5132-8f3e-483e-84b8-4c2333b6a644","Solak Nick,",2021-05-30,"26","strikeout","140","136","null","null","null","null","null","null","1","0","0","85.9","SL","Slider","1","0","0","0","0","0","1","0"
"184","633968","7f4071f6-565d-4ef9-af54-0c38e178ccb4","Kiner-Falefa Isiah,",2021-05-30,"25","field_out","140","136","93.3","24","343","Straightaway","0","0.167","1","0","1","89.9","FC","Cutter","1","0","0","0","0","0","0","0"
"185","633968","6e3b55d8-e672-4476-b7d4-678dc6428152","Trevino Jose,",2021-05-30,"19","field_out","140","136","68.3","63","138","Opposite","0","0.013","1","0","1","85.7","SL","Slider","1","0","0","0","0","0","0","0"
"186","633968","065d582c-020e-4071-b819-74a8be593434","Calhoun Willie,",2021-05-30,"18","field_out","140","136","76.6","7","107","Straightaway","0","0.249","1","0","1","92.4","FC","Cutter","1","0","0","0","0","0","0","0"
"187","633968","727a8252-69db-474a-97de-e5011ff0dc34","Culberson Charlie,",2021-05-30,"17","field_out","140","136","76.0","25","239","Opposite","0","0.683","1","0","1","82.4","SL","Slider","1","0","0","0","0","0","0","0"
"188","633968","1cf91d7f-81cc-4e80-a059-d7fe0a8e5d0d","Lowe Nate,",2021-05-30,"12","field_out","140","136","97.9","-5","18","Opposite","0","0.273","1","1","1","92.4","FC","Cutter","1","0","0","0","0","0","0","0"
"189","633968","3b9fde18-4efd-48b0-9d77-f217891d308e","Davis Khris,",2021-05-30,"11","strikeout","140","136","null","null","null","null","null","null","1","0","0","86.2","CH","Changeup","1","0","0","0","0","0","1","0"
"190","633968","6adebb02-1970-436f-8066-2fd774ae04db","Gallo Joey,",2021-05-30,"10","field_out","140","136","90.0","-13","10","Pull","0","0.134","1","0","1","91.5","FC","Cutter","1","0","0","0","0","0","0","0"
"191","633968","6e60f039-98a7-4527-9c51-c37fe62949dd","Garcia Adolis,",2021-05-30,"3","strikeout","140","136","null","null","null","null","null","null","1","0","0","85.3","SL","Slider","1","0","0","0","0","0","1","0"
"192","633968","39fc846c-a779-4331-a661-da35864466f4","Solak Nick,",2021-05-30,"2","field_out","140","136","100.0","24","368","Straightaway","1","0.473","1","1","1","91.4","FC","Cutter","1","0","0","0","0","0","0","0"
"193","633968","dc5f1453-0329-47a9-b38c-9a63c9884913","Kiner-Falefa Isiah,",2021-05-30,"1","field_out","140","136","92.0","4","87","Straightaway","0","0.453","1","0","1","91.9","FC","Cutter","1","0","0","0","0","0","0","0"
"194","633955","eb2e0301-f3d9-4f08-8263-72e1648fb817","Lowrie Jed,",2021-05-24,"53","single","133","136","101.4","-4","21","Pull","0","0.304","1","1","1","91.8","FC","Cutter","1","1","1","0","0","0","0","0"
"195","633955","862d9a31-594d-4fef-a7b4-63b848dc47ab","Olson Matt,",2021-05-24,"49","field_out","133","136","104.6","14","315","Straightaway","0","0.733","1","1","1","96.9","FF","4-Seam Fastball","1","0","0","0","0","0","0","0"
"196","633955","61366ba0-d5b8-4131-b09e-158e0e30aa0f","Laureano Ramon,",2021-05-24,"48","walk","133","136","null","null","null","null","null","null","0","0","0","91.7","FC","Cutter","0","0","0","0","0","0","0","1"
"197","633955","a7957148-8aec-47bd-b769-2e1a51b017a0","Pinder Chad,",2021-05-24,"47","strikeout","133","136","null","null","null","null","null","null","1","0","0","97.6","FF","4-Seam Fastball","1","0","0","0","0","0","1","0"
"198","633955","2bc6c612-852e-42d1-8936-b5ed44ef7627","Canha Mark,",2021-05-24,"46","field_out","133","136","90.8","0","46","Pull","0","0.309","1","0","1","97.8","FF","4-Seam Fastball","1","0","0","0","0","0","0","0"
"199","633955","23215854-2ee2-4abf-a0a0-8bebcba9af09","Andrus Elvis,",2021-05-24,"42","force_out","133","136","76.3","-27","5","Pull","0","0.06","1","0","1","96.5","FF","4-Seam Fastball","1","0","0","0","0","0","0","0"
"200","633955","6732e24d-caf8-4712-992a-6a1ee64b3414","Piscotty Stephen,",2021-05-24,"41","force_out","133","136","101.4","-10","11","Pull","0","0.264","1","1","1","90.4","FC","Cutter","1","0","0","0","0","0","0","0"
"201","633955","2b59f616-89a0-4682-bf88-051ff9c4a05f","Murphy Sean,",2021-05-24,"40","strikeout","133","136","null","null","null","null","null","null","1","0","0","94.9","FF","4-Seam Fastball","1","0","0","0","0","0","1","0"
"202","633955","57ec1e8f-2719-4645-8db1-1ee2159a58a6","Chapman Matt,",2021-05-24,"39","single","133","136","92.3","13","270","Straightaway","0","0.907","1","0","1","87.5","CH","Changeup","1","1","1","0","0","0","0","0"
"203","633955","4031cd19-7bb3-41f2-a0f1-674a853cf66f","Lowrie Jed,",2021-05-24,"32","field_out","133","136","78.4","-3","21","Straightaway","0","0.08","1","0","1","85.3","SL","Slider","1","0","0","0","0","0","0","0"
"204","633955","2e5466b0-6291-4adc-9921-c405f903222c","Olson Matt,",2021-05-24,"31","field_out","133","136","105.4","-5","22","Straightaway","0","0.358","1","1","1","91.8","FC","Cutter","1","0","0","0","0","0","0","0"
"205","633955","51408ccc-a71f-45db-9035-377558013046","Laureano Ramon,",2021-05-24,"30","field_out","133","136","82.3","38","273","Opposite","0","0.02","1","0","1","85.2","CH","Changeup","1","0","0","0","0","0","0","0"
"206","633955","f82edabf-4680-4d26-a1fd-a7d940c6c2b4","Pinder Chad,",2021-05-24,"25","field_out","133","136","93.4","19","330","Opposite","0","0.417","1","0","1","92.2","FC","Cutter","1","0","0","0","0","0","0","0"
"207","633955","f7b1ba90-f906-406f-abfd-a99bcb0a8ce5","Canha Mark,",2021-05-24,"24","home_run","133","136","96.9","31","362","Opposite","0","0.313","1","1","1","97.2","FF","4-Seam Fastball","1","1","0","0","0","1","0","0"
"208","633955","d2dc4f77-23ea-46fc-965d-2a16ef88b669","Andrus Elvis,",2021-05-24,"23","field_out","133","136","69.0","6","83","Straightaway","0","0.235","1","0","1","97.7","FF","4-Seam Fastball","1","0","0","0","0","0","0","0"
"209","633955","75c38920-ff43-4f80-a50f-efd37b4c5f6b","Piscotty Stephen,",2021-05-24,"22","field_out","133","136","92.0","-11","11","Straightaway","0","0.181","1","0","1","95.7","FF","4-Seam Fastball","1","0","0","0","0","0","0","0"
"210","633955","1b470add-8d05-449f-b1a8-d904a78d653d","Murphy Sean,",2021-05-24,"16","field_out","133","136","91.8","-48","1","Straightaway","0","0.067","1","0","1","91.7","FC","Cutter","1","0","0","0","0","0","0","0"
"211","633955","266f4dc3-5c1b-4b8d-b820-202e5aaabf30","Chapman Matt,",2021-05-24,"15","field_out","133","136","91.4","-19","5","Straightaway","0","0.138","1","0","1","91.7","FC","Cutter","1","0","0","0","0","0","0","0"
"212","633955","e2ce3c0c-415a-44cf-9735-f1fea5127d90","Lowrie Jed,",2021-05-24,"14","strikeout","133","136","null","null","null","null","null","null","1","0","0","91.6","FC","Cutter","1","0","0","0","0","0","1","0"
"213","633955","cec9d676-b424-47ab-b311-daedd74b70da","Olson Matt,",2021-05-24,"10","field_out","133","136","81.8","59","181","Opposite","0","0.023","1","0","1","96.1","FF","4-Seam Fastball","1","0","0","0","0","0","0","0"
"214","633955","8a25d24a-0786-45b6-88de-638019dc0b94","Laureano Ramon,",2021-05-24,"9","single","133","136","100.8","-13","9","Straightaway","0","0.23","1","1","1","91.4","FC","Cutter","1","1","1","0","0","0","0","0"
"215","633955","944e3d8e-cdd3-47df-9f82-2cedc2a9da84","Pinder Chad,",2021-05-24,"8","grounded_into_double_play","133","136","86.8","6","102","Pull","0","0.427","1","0","1","92.2","FC","Cutter","1","0","0","0","0","0","0","0"
"216","633955","f42a16f4-dec8-4d92-9493-a1a792f3a9f6","Canha Mark,",2021-05-24,"7","walk","133","136","null","null","null","null","null","null","0","0","0","91.7","FC","Cutter","0","0","0","0","0","0","0","1"
"217","634082","54be95fa-d71b-4151-b97a-1e7c7389d88b","Haase Eric,",2021-05-17,"43","strikeout","116","136","null","null","null","null","null","null","1","0","0","95.3","FF","4-Seam Fastball","1","0","0","0","0","0","1","0"
"218","634082","2e0cfcc7-344d-4219-850f-3d7cb94d3c0b","Ramos Wilson,",2021-05-17,"42","field_out","116","136","73.1","67","136","Opposite","0","0.007","1","0","1","84.1","SL","Slider","1","0","0","0","0","0","0","0"
"219","634082","78b2e8be-c895-473c-936d-8b7f33e1f01c","Goodrum Niko,",2021-05-17,"41","walk","116","136","null","null","null","null","null","null","0","0","0","96.3","FF","4-Seam Fastball","0","0","0","0","0","0","0","1"
"220","634082","d52dfa8e-255c-42ca-ae5d-27aae8cdccb8","Cabrera Miguel,",2021-05-17,"40","field_out","116","136","86.8","-41","3","Pull","0","0.049","1","0","1","96.0","FF","4-Seam Fastball","1","0","0","0","0","0","0","0"
"221","634082","5df9e018-94bc-4e4f-bf79-3f83763d22ff","Candelario Jeimer,",2021-05-17,"35","field_out","116","136","103.9","36","367","Straightaway","1","0.527","1","1","1","96.0","FF","4-Seam Fastball","1","0","0","0","0","0","0","0"
"222","634082","403369ec-a3f8-452c-ad4b-00eb093b4903","Schoop Jonathan,",2021-05-17,"34","strikeout","116","136","null","null","null","null","null","null","1","0","0","96.3","FF","4-Seam Fastball","1","0","0","0","0","0","1","0"
"223","634082","110a05e7-da42-4a00-923d-cf6caff1640c","Grossman Robbie,",2021-05-17,"33","strikeout","116","136","null","null","null","null","null","null","1","0","0","95.5","FF","4-Seam Fastball","1","0","0","0","0","0","1","0"
"224","634082","12816fef-14d8-4f6c-9ab5-1435991e1c56","Rogers Jake,",2021-05-17,"28","field_out","116","136","87.6","38","311","Straightaway","0","0.013","1","0","1","81.5","SL","Slider","1","0","0","0","0","0","0","0"
"225","634082","36e6cdd3-593c-46bf-8bf7-b28bdf252877","Jones JaCoby,",2021-05-17,"27","field_out","116","136","96.8","21","327","Pull","0","0.297","1","1","1","94.2","FF","4-Seam Fastball","1","0","0","0","0","0","0","0"
"226","634082","c493102a-947b-4867-ae58-a38b6c4354f6","Haase Eric,",2021-05-17,"26","field_out","116","136","101.0","46","296","Pull","0","0.033","1","1","1","81.3","SL","Slider","1","0","0","0","0","0","0","0"
"227","634082","f68d97e3-7002-4435-9207-04aee0549ff5","Ramos Wilson,",2021-05-17,"22","field_out","116","136","77.0","-19","5","Pull","0","0.042","1","0","1","87.2","CH","Changeup","1","0","0","0","0","0","0","0"
"228","634082","701983ff-10f7-4a77-8320-01e74264ed3d","Goodrum Niko,",2021-05-17,"21","strikeout","116","136","null","null","null","null","null","null","1","0","0","83.4","SL","Slider","1","0","0","0","0","0","1","0"
"229","634082","22980e34-34ed-47d1-8109-8659ea95b943","Cabrera Miguel,",2021-05-17,"20","strikeout","116","136","null","null","null","null","null","null","1","0","0","90.7","FC","Cutter","1","0","0","0","0","0","1","0"
"230","634082","d4b0920c-850e-41dd-96cd-fbb9d26a8ad5","Candelario Jeimer,",2021-05-17,"16","strikeout","116","136","null","null","null","null","null","null","1","0","0","80.8","SL","Slider","1","0","0","0","0","0","1","0"
"231","634082","98542dbc-10bb-4fd4-b5e4-7139dbe1f9a3","Schoop Jonathan,",2021-05-17,"15","home_run","116","136","103.8","25","386","Opposite","1","0.893","1","1","1","94.0","FF","4-Seam Fastball","1","1","0","0","0","1","0","0"
"232","634082","7f30568c-eff8-4137-adf9-dd627bd5d0f5","Grossman Robbie,",2021-05-17,"14","walk","116","136","null","null","null","null","null","null","0","0","0","91.2","FC","Cutter","0","0","0","0","0","0","0","1"
"233","634082","53d02ce0-d0f8-4124-8cd9-5aefb1d720b5","Rogers Jake,",2021-05-17,"13","field_out","116","136","106.1","4","81","Straightaway","0","0.553","1","1","1","92.1","FC","Cutter","1","0","0","0","0","0","0","0"
"234","634082","ddb2695b-a1c0-4e27-aed0-7ea54b12df3e","Jones JaCoby,",2021-05-17,"12","field_out","116","136","97.2","17","287","Opposite","0","0.517","1","1","1","83.8","SL","Slider","1","0","0","0","0","0","0","0"
"235","634082","891cdfe8-5810-40de-adf3-58bba3cd7a47","Haase Eric,",2021-05-17,"11","home_run","116","136","108.9","25","429","Straightaway","1","0.977","1","1","1","90.0","FC","Cutter","1","1","0","0","0","1","0","0"
"236","634082","8dce9a84-3fa8-4f9c-98d1-08fbb8efa025","Ramos Wilson,",2021-05-17,"6","strikeout","116","136","null","null","null","null","null","null","1","0","0","86.6","CH","Changeup","1","0","0","0","0","0","1","0"
"237","634082","ed206d5f-1d11-45c5-93b9-b330259b7dc3","Goodrum Niko,",2021-05-17,"5","walk","116","136","null","null","null","null","null","null","0","0","0","91.4","FC","Cutter","0","0","0","0","0","0","0","1"
"238","634082","f155f66b-d3c6-422f-b4e4-d234816d139d","Cabrera Miguel,",2021-05-17,"4","walk","116","136","null","null","null","null","null","null","0","0","0","90.4","FC","Cutter","0","0","0","0","0","0","0","1"
"239","634082","844ea4b4-e6e9-4670-ab3d-81fd49daec2f","Candelario Jeimer,",2021-05-17,"3","single","116","136","73.1","19","211","Straightaway","0","0.933","1","0","1","84.3","SL","Slider","1","1","1","0","0","0","0","0"
"240","634082","0dd5986a-348c-4f6b-847b-5c97f05c6de8","Schoop Jonathan,",2021-05-17,"2","field_out","116","136","107.5","10","186","Pull","0","0.787","1","1","1","91.9","FC","Cutter","1","0","0","0","0","0","0","0"
"241","634082","0609ed6b-ff73-42ed-a270-671b16abddcc","Grossman Robbie,",2021-05-17,"1","strikeout","116","136","null","null","null","null","null","null","1","0","0","95.4","FF","4-Seam Fastball","1","0","0","0","0","0","1","0"
"242","634142","2ab81aef-4100-4679-a1b0-9f32d9e4fede","Lux Gavin,",2021-05-11,"51","single","119","136","74.7","-42","2","Straightaway","0","0.095","1","0","1","82.4","SL","Slider","1","1","1","0","0","0","0","0"
"243","634142","a4566ca3-56f8-4390-8718-a187a8655e9b","Neuse Sheldon,",2021-05-11,"50","strikeout","119","136","null","null","null","null","null","null","1","0","0","86.8","CH","Changeup","1","0","0","0","0","0","1","0"
"244","634142","d5d9532a-3df7-4d5e-a382-2cd25ad82b64","Taylor Chris,",2021-05-11,"49","single","119","136","95.2","15","253","Straightaway","0","0.76","1","1","1","96.4","FF","4-Seam Fastball","1","1","1","0","0","0","0","0"
